,vol_requests,event_time,hits,is_priority,category_id,amsl,amsl_unit,org_title,org_content_id,addresses_count,locality,region,postalcode,primary_loc,display_url,recurrence_type,hours,created_date,last_modified_date,status,Latitude,Longitude,Census Tract,BIN,BBL,NTA
489,15,0,261,,1.0,,,New York City Department of Parks & Recreation,3706,1,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5183,onetime,0,March 11 2011,March 11 2011,approved,,,,,,
490,1000,0,387,,3.0,,,icouldbe.org,36823,1,"25 21st Street
New York, NY 10010
(40.73956924815843, -73.98889355844608)",NY,10010.0,,/opportunities/4972,ongoing,0,January 06 2011,February 21 2011,approved,,,,,,
491,5,0,68,,3.0,,,Police Athletic League Of New York,3067,1,"985 Rockaway Avenue
Brooklyn, NY 11212
(40.656451255408264, -73.90732282830548)",NY,11212.0,,/opportunities/5650,ongoing,0,August 17 2011,August 19 2011,approved,,,,,,
492,10,0,540,,4.0,,,New York City Department of Sanitation,41239,1,"44 Beaver Street
New York, NY 10004
(40.70503909098766, -74.01083245212983)",NY,10004.0,,/opportunities/5469,ongoing,0,June 13 2011,June 13 2011,approved,,,,,,
493,8,0,232,,4.0,,,The New York Botanical Garden,423,1,"2900 Southern Boulevard
Bronx, NY 10458
(40.865047547653994, -73.88379028800846)",NY,10458.0,,/opportunities/5519,ongoing,0,July 15 2011,July 19 2011,approved,,,,,,
494,20,0,275,,2.0,,,Police Athletic League Of New York,3067,1,"34 1 2 East 12th Street
New York, NY 10003
(40.734434119371144, -73.99401070079284)",NY,10003.0,,/opportunities/5063,ongoing,0,February 01 2011,February 01 2011,approved,,,,,,
495,5,0,107,,2.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22 Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5592,ongoing,0,August 03 2011,August 04 2011,approved,,,,,,
496,2,0,38,y,5.0,,,New York City Department of Parks & Recreation,3706,1,"1234 5th Avenue
New York, NY 10029
(40.793325183462535, -73.95176754309219)",NY,10029.0,,/opportunities/5749,ongoing,0,September 15 2011,September 16 2011,approved,,,,,,
497,20,0,1759,y,3.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5039,ongoing,0,January 25 2011,March 04 2011,approved,,,,,,
498,4,0,66,,3.0,,,Up2Us,37687,1,"361 125th St
New York, NY 10027
(40.81100239694575, -73.95314550778141)",NY,10027.0,,/opportunities/5227,ongoing,0,March 22 2011,March 23 2011,approved,,,,,,
499,40,0,101,,1.0,,,Friends of Van Cortlandt Park,161,1,"80 Van Cortlandt Park
Bronx, NY 10463
(40.88465843017383, -73.88990186467265)",NY,10463.0,,/opportunities/5710,onetime,0,September 01 2011,September 08 2011,approved,,,,,,
500,1,0,1454,y,5.0,,,New York City Department of Parks & Recreation,3706,1,"1234 5th ave
New York, NY 10029
(40.793325183462535, -73.95176754309219)",NY,10029.0,,/opportunities/5117,ongoing,0,February 17 2011,June 09 2011,approved,,,,,,
501,50,0,71,,,,,CancerCare,38879,1,"275 Seventh Avenue
New York, NY 10001
(40.745639671856225, -73.99452331434952)",NY,10001.0,,/opportunities/5236,onetime,0,March 29 2011,April 19 2011,approved,,,,,,
502,15,0,391,,4.0,,,Office of Recycling Outreach and Education,36773,1,"113 Ft
Brooklyn, NY 11238
(40.67886241346963, -73.9638204696389)",NY,11238.0,,/opportunities/5057,onetime,0,January 28 2011,January 28 2011,approved,,,,,,
503,6,0,280,,2.0,,,Pace University Community & Volunteer Mobilization AmeriCorps,4019,1,"41 Park Row
New York, NY 10038
(40.71182840349377, -74.00632180417499)",NY,10038.0,,/opportunities/5537,ongoing,0,July 20 2011,September 20 2011,approved,,,,,,
504,10,0,258,,,,,Isabella Geriatric Center,1436,1,"515 Audubon Avenue
New York, NY 10040
(40.85474542045091, -73.92794650452043)",NY,10040.0,,/opportunities/5242,ongoing,0,April 01 2011,April 01 2011,approved,,,,,,
505,20,0,192,,1.0,,,Coney Island Prep ,37699,1,"501 End Avenue
Brooklyn, NY 11224
(40.576304656334855, -73.99953200040147)",NY,11224.0,,/opportunities/5262,ongoing,0,April 12 2011,September 25 2011,approved,,,,,,
506,2,0,120,,1.0,,,Girl Scouts NYC,44253,1,"280 Pleasant Ave
Harlem, NY 10029
(40.79480422455373, -73.93330103742075)",NY,10029.0,,/opportunities/5574,ongoing,0,August 01 2011,August 22 2011,approved,,,,,,
507,99,0,77,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5447,ongoing,0,June 07 2011,June 10 2011,approved,,,,,,
508,2,0,161,,2.0,,,"Civic Association Serving Harlems, Inc",36963,1,"356 123rd St
New York, NY 10027
(40.809779318985875, -73.95430563319923)",NY,10027.0,,/opportunities/4990,ongoing,0,January 12 2011,January 14 2011,approved,,,,,,
509,100,0,99,,1.0,,,Friends of Van Cortlandt Park,161,1,"80 Van Cortlandt Park
Bronx, NY 10463
(40.88465843017383, -73.88990186467265)",NY,10463.0,,/opportunities/5709,onetime,0,September 01 2011,September 01 2011,approved,,,,,,
510,30,0,99,,1.0,,,"The Puppetry Arts Theatre, Inc",999,1,"71 Sullivan St
Brooklyn, NY 11231
(40.67758744585575, -74.01192870924359)",NY,11231.0,,/opportunities/5245,onetime,0,April 04 2011,April 08 2011,approved,,,,,,
511,5,0,154,,4.0,,,Office of Recycling Outreach and Education,36773,1,"51 Chambers St
New York, NY 10007
(40.71377351801845, -74.0053942535769)",NY,10007.0,,/opportunities/5703,ongoing,0,September 01 2011,September 01 2011,approved,,,,,,
512,20,0,425,y,3.0,,,Citizen Schools,41606,1,"55 Exchange Place
Manhattan, NY 10005
(40.706172474547756, -74.01084613297641)",NY,10005.0,,/opportunities/5621,ongoing,0,August 11 2011,September 21 2011,approved,,,,,,
513,15,0,306,,1.0,,,ARTs East New York Inc.,37775,1,"568 Jerome St
Brooklyn, NY 11207
(40.667188699215906, -73.88520654134761)",NY,11207.0,,/opportunities/5096,ongoing,0,February 11 2011,March 02 2011,approved,,,,,,
514,1,0,189,,1.0,,,Big Apple Greeter,92,1,"1 Centre Street
New York, NY 10007
(40.71320112625938, -74.00400216853836)",NY,10007.0,,/opportunities/5133,ongoing,0,February 23 2011,February 24 2011,approved,,,,,,
515,5,0,242,,1.0,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5271,ongoing,0,April 12 2011,April 14 2011,approved,,,,,,
516,25,0,464,,1.0,,,"Housing Works, Inc.",835,1,"594 Broadway
New York, NY 10012
(40.725076114188276, -73.99702114886225)",NY,10012.0,,/opportunities/5154,ongoing,0,March 03 2011,March 03 2011,approved,,,,,,
517,1,0,126,,3.0,,,ARTs East New York Inc.,37775,1,"851 Hegeman Ave
Brooklyn, NY 11207
(40.66451589141086, -73.88107178975392)",NY,11207.0,,/opportunities/5499,ongoing,0,July 01 2011,July 01 2011,approved,,,,,,
518,20,0,399,,,,,New York City Department of Parks & Recreation,3706,1,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5169,onetime,0,March 08 2011,March 09 2011,approved,,,,,,
519,20,0,619,,1.0,,,The Laundromat Project,39500,1,"143 116th Street
New York, NY 10026
(40.8028365529197, -73.95160766711132)",NY,10026.0,,/opportunities/5404,ongoing,0,June 03 2011,June 09 2011,approved,,,,,,
520,10,0,89,,2.0,,,FEGS,2833,1,"315 Hudson St
New York, NY 10013
(40.72636283816059, -74.00749200433894)",NY,10013.0,,/opportunities/5739,ongoing,0,September 14 2011,September 14 2011,approved,,,,,,
521,99,0,32,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5430,ongoing,0,June 06 2011,June 09 2011,approved,,,,,,
522,15,0,188,,2.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
Brooklyn, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5334,ongoing,0,April 28 2011,April 29 2011,approved,,,,,,
523,100,0,1902,y,3.0,,,The Future Project,48245,2,"34 14th Street
New York, NY 10011
(40.73677235664735, -73.9954496160397)",NY,10011.0,,/opportunities/5588,ongoing,0,August 02 2011,August 20 2011,approved,,,,,,
524,10,0,603,,3.0,,,ClassWish,39580,1,"401 7th avenue
New York, NY 10001
(40.75012728878244, -73.99124978216287)",NY,10001.0,,/opportunities/5490,ongoing,0,June 27 2011,August 15 2011,approved,,,,,,
525,1,0,173,,1.0,,,Big Apple Greeter,92,1,"1 Centre Street
New York, NY 10007
(40.71320112625938, -74.00400216853836)",NY,10007.0,,/opportunities/5135,ongoing,0,February 23 2011,February 24 2011,approved,,,,,,
526,7,0,64,,1.0,,,First Jamaica Community Urban Development Corporation,4197,1,"89 60 164th Street
Jamaica, NY 11432
(40.71311535449007, -73.79282099978928)",NY,11432.0,,/opportunities/5583,ongoing,0,August 02 2011,August 05 2011,approved,,,,,,
527,5,0,118,,3.0,,,ClassWish,39580,1,"401 Seventh Avenue
New York, NY 10001
(40.75012728878244, -73.99124978216287)",NY,10001.0,,/opportunities/5687,ongoing,0,August 29 2011,September 16 2011,approved,,,,,,
528,5,0,314,,3.0,,,The Harlem Educational Activities Fund,35740,1,"2090 7th Ave
New York, NY 10027
(40.8086819592997, -73.94868505900372)",NY,10027.0,,/opportunities/5041,onetime,0,January 25 2011,January 25 2011,approved,,,,,,
529,50,0,114,,1.0,,,The Laundromat Project,39500,1,"2340 Fifth Avenue
New York, NY 10037
(40.816695105391204, -73.9347993383837)",NY,10037.0,,/opportunities/5718,onetime,0,September 06 2011,September 06 2011,approved,,,,,,
530,1,0,203,,1.0,,,"Afro-Asian, Inc.",34605,1,"1074 Sulffolk Street
New York, NY 10002
(40.71612146793143, -73.98583147024613)",NY,10002.0,,/opportunities/5089,ongoing,0,February 08 2011,March 02 2011,approved,,,,,,
531,1,0,179,,1.0,,,Lighthouse International,87,1,"111E 59th Street
New York, NY 10022
(40.76269899878796, -73.9692249977672)",NY,10022.0,,/opportunities/5473,ongoing,0,June 14 2011,June 15 2011,approved,,,,,,
532,10,0,233,,1.0,,,Project Mentor Development Council Inc. ,47371,1,"260 MacDougal Street
Brooklyn, NY 11233
(40.68038499926165, -73.90993739564615)",NY,11233.0,,/opportunities/5533,onetime,0,July 19 2011,July 20 2011,approved,,,,,,
533,99,0,49,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5425,ongoing,0,June 06 2011,June 09 2011,approved,,,,,,
534,500,0,82,,3.0,,,iMentor,614,1,"30 Broad Street
New York, NY 10004
(40.706177421210555, -74.01126869053508)",NY,10004.0,,/opportunities/5591,ongoing,0,August 03 2011,August 04 2011,approved,,,,,,
535,10,0,166,,5.0,,,Bike New York,38740,1,"475 Riverside Drive
New York City, NY 10115
(40.810551000428404, -73.96469400002803)",NY,10115.0,,/opportunities/5615,ongoing,0,August 10 2011,August 15 2011,approved,,,,,,
536,30,0,324,,1.0,,,Miles For Moms,40976,1,"102 St &amp; East Side Drive
NY 10128
(40.781770000585084, -73.95062814906976)",NY,10128.0,,/opportunities/5437,onetime,0,June 07 2011,June 10 2011,approved,,,,,,
537,500,0,327,,5.0,,,Transportation Alternatives,2308,1,"127 26th St
New York, NY 10001
(40.74530692270537, -73.9926167516474)",NY,10001.0,,/opportunities/5487,onetime,0,June 24 2011,June 24 2011,approved,,,,,,
538,5,0,266,,3.0,,,Arab American Association Of New York,3810,1,"7111 5th
Brooklyn, NY 11209
(40.63245112562076, -74.02139571101452)",NY,11209.0,,/opportunities/5086,ongoing,0,February 08 2011,February 08 2011,approved,,,,,,
539,100,0,239,,1.0,,,Civil Air Patrol,47559,1,"1224 Park Place
Brooklyn, NY 11213
(40.67268717852895, -73.93695770187597)",NY,11213.0,,/opportunities/5535,ongoing,0,July 20 2011,July 20 2011,approved,,,,,,
540,25,0,410,y,3.0,,,Pace University Community & Volunteer Mobilization AmeriCorps,4019,1,"41 Park Row
New York, NY 10038
(40.71182840349377, -74.00632180417499)",NY,10038.0,,/opportunities/5717,onetime,0,September 03 2011,September 06 2011,approved,,,,,,
541,2,0,439,,1.0,,,Bellevue Hospital,264,1,"27th Street
New York, NY 10016
(40.74271237865085, -73.98454533643442)",NY,10016.0,,/opportunities/5610,ongoing,0,August 10 2011,August 10 2011,approved,,,,,,
542,1,0,191,,1.0,,,New York Asian Women's Center,24,1,"32 Broadway
New York, NY 10004
(40.70604252290616, -74.01308532103428)",NY,10004.0,,/opportunities/5638,ongoing,0,August 16 2011,August 17 2011,approved,,,,,,
543,5,0,508,,1.0,,,"QSAC, Inc. (Quality Services for the Autism Community)",38735,1,"253 35th Street
New York, NY 10001
(40.75251948538039, -73.99214910419215)",NY,10001.0,,/opportunities/5221,ongoing,0,March 22 2011,March 29 2011,approved,,,,,,
544,99,0,125,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5449,ongoing,0,June 07 2011,June 08 2011,approved,,,,,,
545,20,0,237,,1.0,,,FEGS,2833,1,"315 Hudson St
New York, NY 10013
(40.72636283816059, -74.00749200433894)",NY,10013.0,,/opportunities/5725,ongoing,6,September 08 2011,September 27 2011,approved,,,,,,
546,99,0,58,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5452,ongoing,0,June 07 2011,June 08 2011,approved,,,,,,
547,99,0,48,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5411,ongoing,0,June 06 2011,June 08 2011,approved,,,,,,
548,5,0,121,,1.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5207,ongoing,0,March 17 2011,March 22 2011,approved,,,,,,
549,1,0,367,,2.0,,,Center for the Integration & Advancement of New Americans (CIANA),33709,1,"31 09 Suite 411 Newtown Ave
Astoria, NY 11102
(40.77152402451418, -73.92643545073543)",NY,11102.0,,/opportunities/5035,ongoing,0,January 24 2011,January 24 2011,approved,,,,,,
550,15,0,215,y,5.0,,,Jewish Association for Services for the Aged (JASA),728,1,"132 31st Street
New York, NY 10001
(40.74849052268911, -73.99056629742063)",NY,10001.0,,/opportunities/5381,ongoing,0,May 24 2011,May 24 2011,approved,,,,,,
551,5,0,260,,,,,Age-Friendly New York City,40933,1,"1216 Fifth Avenue at 103rd Street
New York, NY 10029
(40.79161072055837, -73.94403228106489)",NY,10029.0,,/opportunities/5418,ongoing,0,June 06 2011,June 27 2011,approved,,,,,,
552,99,0,58,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5413,ongoing,0,June 06 2011,June 08 2011,approved,,,,,,
553,3,0,593,,1.0,,,Single Mothers by Choice (SMC),41272,1,"1642 New
York, NY 10028
(40.776344978837756, -73.95296667956859)",NY,10028.0,,/opportunities/5471,ongoing,0,June 14 2011,June 22 2011,approved,,,,,,
554,2,0,178,,,,,Episcopal Social Services NYC,42496,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5587,ongoing,0,August 02 2011,September 21 2011,approved,,,,,,
555,35,0,357,,3.0,,,Kingsbridge Heights Community Center (KHCC),1691,1,"3101 Kingsbridge Terrace
Bronx, NY 10463
(40.877585488561785, -73.90026905620573)",NY,10463.0,,/opportunities/5203,onetime,0,March 15 2011,March 25 2011,approved,,,,,,
556,4,0,99,,5.0,,,Metropolitan Council on Jewish Poverty,974,1,"171 Lexington Ave
New York, NY 10016
(40.74423799432977, -73.9812457099107)",NY,10016.0,,/opportunities/5605,ongoing,0,August 09 2011,August 09 2011,approved,,,,,,
557,20,0,133,,2.0,,,Bike New York,38740,1,"475 Riverside Drive
New York City, NY 10115
(40.810551000428404, -73.96469400002803)",NY,10115.0,,/opportunities/5403,ongoing,0,June 03 2011,June 03 2011,approved,,,,,,
558,10,0,570,,1.0,,,New York City Department of Parks & Recreation,3706,1,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5182,ongoing,0,March 11 2011,March 11 2011,approved,,,,,,
559,99,0,224,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5454,ongoing,0,June 07 2011,June 08 2011,approved,,,,,,
560,20,0,139,,2.0,,,Yorkville Common Pantry,779,1,"8 109th Street
New York, NY 10029
(40.795965732615855, -73.94910755186987)",NY,10029.0,,/opportunities/5607,ongoing,0,August 09 2011,August 09 2011,approved,,,,,,
561,22,0,314,,1.0,,,New York City Department of Parks & Recreation,3706,1,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5168,onetime,0,March 08 2011,March 09 2011,approved,,,,,,
562,1,0,113,,1.0,,,ARTs East New York Inc.,37775,1,"568 Jerome St
Brooklyn, NY 11207
(40.667188699215906, -73.88520654134761)",NY,11207.0,,/opportunities/5240,ongoing,0,April 01 2011,April 01 2011,approved,,,,,,
563,2,0,693,,2.0,,,National Suicide Prevention Lifeline,4121,1,"50 Broadway
New York, NY 10004
(40.70641124493818, -74.01279753798491)",NY,10004.0,,/opportunities/5393,ongoing,0,May 31 2011,June 02 2011,approved,,,,,,
564,100,0,3319,y,6.0,,,World Cares Center,36979,1,"520 8th Ave
New York, NY 10018
(40.75376054978079, -73.99232896859803)",NY,10018.0,,/opportunities/5304,ongoing,0,April 18 2011,August 08 2011,approved,,,,,,
565,99,0,34,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5422,ongoing,0,June 06 2011,June 09 2011,approved,,,,,,
566,5,0,465,,1.0,,,  Brooklyn Center for Quality Life (BCQL),39767,1,"203 37th Street
Brooklyn, NY 11203
(40.65222632350615, -73.94290179219394)",NY,11203.0,,/opportunities/5340,onetime,0,May 04 2011,May 11 2011,approved,,,,,,
567,15,0,205,,1.0,,,Metropolitan Council on Jewish Poverty,974,1,"Neptune Avenue
Brooklyn, NY 11224
(40.5776378129877, -73.99752264510208)",NY,11224.0,,/opportunities/5395,onetime,0,June 01 2011,June 02 2011,approved,,,,,,
568,99,0,26,,,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5420,ongoing,0,June 06 2011,June 09 2011,approved,,,,,,
569,5,0,373,,3.0,,,The Wendy Hilliard Foundation ,38270,1,"550 155th Street
New York, NY 10040
(40.83212844227807, -73.94439429101087)",NY,10040.0,,/opportunities/5153,ongoing,0,March 03 2011,March 04 2011,approved,,,,,,
570,10,0,28,,2.0,,,Metropolitan Council on Jewish Poverty,974,1,"Coney Island Avenue
Brooklyn, NY 11230
(40.631956374132415, -73.96675674669487)",NY,11230.0,,/opportunities/5252,onetime,0,April 07 2011,April 07 2011,approved,,,,,,
571,20,0,1,,1.0,,,Street Project,3001,1,"441 Manhattan Avenue
New York, NY 10026
(40.80669464442542, -73.95561864336202)",NY,10026.0,,/opportunities/5107,onetime,0,February 14 2011,March 09 2011,approved,,,,,,
572,10,0,194,,,,,Turtle Bay Music School,33503,1,"244 52nd Street
New York, NY 10022
(40.756624229687965, -73.96884239322272)",NY,10022.0,,/opportunities/5719,onetime,0,September 06 2011,September 07 2011,approved,,,,,,
573,3,0,361,,1.0,,,The Lenox Hill Neighborhood House,2138,1,"331 70th Street
New York, NY 10021
(40.76689065140857, -73.95789392809615)",NY,10021.0,,/opportunities/5171,ongoing,0,March 08 2011,March 09 2011,approved,,,,,,
574,4,0,382,,1.0,,,"Afro-Asian, Inc.",34605,1,"107 Sullfok
New York, NY 10002
(40.71612146793143, -73.98583147024613)",NY,10002.0,,/opportunities/5088,ongoing,0,February 08 2011,February 08 2011,approved,,,,,,
575,5,0,706,,1.0,,,"Clothed With Love, Inc.",39933,1,"1207 Hancock Street
Brooklyn, NY 11221
(40.69173082634565, -73.91169835114071)",NY,11221.0,,/opportunities/5360,onetime,0,May 12 2011,May 13 2011,approved,,,,,,
576,20,0,193,,3.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5075,ongoing,0,February 04 2011,March 04 2011,approved,,,,,,
577,2,0,86,,5.0,,,Metropolitan Council on Jewish Poverty,974,1,"171 Lexington Ave
New York, NY 10016
(40.74423799432977, -73.9812457099107)",NY,10016.0,,/opportunities/5606,ongoing,0,August 09 2011,August 09 2011,approved,,,,,,
578,1,0,54,,5.0,,,Children of Bellevue,34244,1,"462 1st Avenue
New York, NY 10016
(40.73962320748018, -73.97657284664467)",NY,10016.0,,/opportunities/5713,ongoing,0,September 01 2011,September 01 2011,approved,,,,,,
579,99,0,37,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5436,ongoing,0,June 06 2011,June 10 2011,approved,,,,,,
580,1,0,183,,5.0,,,The Leukemia & Lymphoma Society,38555,1,"475 Park Avenue
New York, NY 10016
(40.745393847676304, -73.98242124325532)",NY,10016.0,,/opportunities/5589,onetime,0,August 03 2011,August 04 2011,approved,,,,,,
581,5,0,572,,1.0,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5290,ongoing,0,April 14 2011,April 18 2011,approved,,,,,,
582,1,0,91,,1.0,,,Live Out Loud - Volunteers,18819,1,"570 7th Avenue
New York, NY 10018
(40.75520845824798, -73.98756256184276)",NY,10018.0,,/opportunities/5742,ongoing,0,September 14 2011,September 16 2011,approved,,,,,,
583,10,0,762,,1.0,,,New York City Department of Parks & Recreation,3706,1,"8030 Park lane
Kew Gardens, NY 11415
(40.711186177816984, -73.83543395214066)",NY,11415.0,,/opportunities/5191,ongoing,0,March 11 2011,March 11 2011,approved,,,,,,
584,100,0,243,,1.0,,,"The Puppetry Arts Theatre, Inc",999,1,"372 Brooklyn
NY 11214
(40.604011809897145, -74.0009690001192)",NY,11214.0,,/opportunities/5705,ongoing,0,September 01 2011,September 01 2011,approved,,,,,,
585,1,0,122,,,,,New York Asian Women's Center,24,1,"32 Broadway
New York, NY 10004
(40.70604252290616, -74.01308532103428)",NY,10004.0,,/opportunities/5637,ongoing,0,August 16 2011,August 17 2011,approved,,,,,,
586,30,0,140,,3.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5320,ongoing,0,April 25 2011,April 29 2011,approved,,,,,,
587,3,0,285,,1.0,,,"Going Coastal, Inc.",989,1,"230 Sackett Street
Brooklyn, NY 11231
(40.68392768175474, -73.99871220556926)",NY,11231.0,,/opportunities/5254,ongoing,0,April 08 2011,April 08 2011,approved,,,,,,
588,1,0,625,,1.0,,,Greenwich Village Youth Council,34501,1,"111 14th St
New York, NY 10003
(40.73420096837262, -73.98926385518747)",NY,10003.0,,/opportunities/4988,ongoing,0,January 12 2011,January 12 2011,approved,,,,,,
589,50,0,510,,4.0,,,Earth Celebrations,36777,1,"Church Street School for Music
New York, NY 10007
(40.709720974743576, -74.01172000462773)",NY,10007.0,,/opportunities/4966,ongoing,0,January 05 2011,January 13 2011,approved,,,,,,
590,10,0,146,,1.0,,,Bike New York,38740,1,"475 Riverside Drive
New York City, NY 10115
(40.810551000428404, -73.96469400002803)",NY,10115.0,,/opportunities/5720,ongoing,0,September 06 2011,September 06 2011,approved,,,,,,
591,2,0,219,,1.0,,,Episcopal Social Services NYC,42496,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5585,ongoing,0,August 02 2011,August 09 2011,approved,,,,,,
592,2,0,265,,1.0,,,"CONNECT, Inc.",39021,1,"20217 New
York, NY 10001
(40.75025902143676, -73.99688630375988)",NY,10001.0,,/opportunities/5297,ongoing,0,April 15 2011,May 18 2011,approved,,,,,,
593,99,0,119,,1.0,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5453,ongoing,0,June 07 2011,June 08 2011,approved,,,,,,
594,6,0,43,,,,,The Laundromat Project,39500,1,"275 Macdonough Street
Brooklyn, NY 11233
(40.68200547989472, -73.93533421254803)",NY,11233.0,,/opportunities/5321,onetime,0,April 25 2011,May 02 2011,approved,,,,,,
595,100,0,1781,y,6.0,,,NYC Service,3747,1,"420 83 Street
Brooklyn, NY 11236
(40.64271918139121, -73.9175126732569)",NY,11236.0,,/opportunities/5194,onetime,0,March 14 2011,March 15 2011,approved,,,,,,
596,5,0,89,,2.0,,,Community Service Society/Retired & Senior Volunteer Program (RSVP),4279,1,"105 22nd Street
New York, NY 10010
(40.73943216627024, -73.98656260495757)",NY,10010.0,,/opportunities/5337,ongoing,0,April 29 2011,May 09 2011,approved,,,,,,
597,20,0,3610,y,1.0,,,Queens Pride House,34384,1,"76 11 37th Ave
Jackson Heights, NY 11372
(40.75163073936716, -73.88361254528269)",NY,11372.0,,/opportunities/5082,ongoing,0,February 05 2011,June 20 2011,approved,,,,,,
598,40,0,1036,,1.0,,,El Museo Del Barrio,3717,1,"1230 Fifth Avenue
New York, NY 10029
(40.79327675974827, -73.95185048405926)",NY,10029.0,,/opportunities/5034,ongoing,0,January 24 2011,June 28 2011,approved,,,,,,
599,10,0,59,,5.0,,,Metropolitan Council on Jewish Poverty,974,1,"132 31st Street
New York, NY 10001
(40.74849052268911, -73.99056629742063)",NY,10001.0,,/opportunities/5394,onetime,0,May 31 2011,June 02 2011,approved,,,,,,
600,1000,0,153,,5.0,,,American Cancer Society-Making Strides Against Breast Cancer,49480,1,"132 32nd St
New York, NY 10001
(40.74868428617484, -73.98921741350024)",NY,10001.0,,/opportunities/5748,onetime,0,September 15 2011,September 16 2011,approved,,,,,,
601,2,0,32,,,,,Waterkeeper Alliance,37477,1,"17 Battery Place
New York, NY 10004
(40.70495385056041, -74.0161118971392)",NY,10004.0,,/opportunities/5061,onetime,0,January 31 2011,February 01 2011,approved,,,,,,
602,10,0,547,,2.0,,,Park Slope Geriatric Day Center,39413,1,"199 14th Street
Brooklyn, NY 11215
(40.66705475241829, -73.99058149690018)",NY,11215.0,,/opportunities/5309,ongoing,0,April 20 2011,April 22 2011,approved,,,,,,
603,8,0,437,,1.0,,,New York City Department of Parks & Recreation,3706,1,"8030 Park Lane
Kew Gardens, NY 11415
(40.711186177816984, -73.83543395214066)",NY,11415.0,,/opportunities/5188,onetime,0,March 11 2011,March 11 2011,approved,,,,,,
604,10,0,50,,3.0,,,ClassWish,39580,1,"401 Seventh Avenue
New York, NY 10001
(40.75012728878244, -73.99124978216287)",NY,10001.0,,/opportunities/5661,ongoing,0,August 22 2011,September 16 2011,approved,,,,,,
